Gene1	Gene2	rho1	version	ID	rank_rho	V3
ENSG00000023228	ENSG00000178127	0.448615384615384	1	139289360	143311880.5	1
ENSG00000023228	ENSG00000186687	0.754261538461539	1	15114218	187516327.5	1
ENSG00000023228	ENSG00000205138	-0.0262769230769231	1	165450110	9555710	1
ENSG00000025293	ENSG00000100425	-0.387423076923077	1	185963162	127967616	1
ENSG00000028116	ENSG00000008086	-0.538423076923077	1	31448637	162131469	1
ENSG00000028116	ENSG00000039650	0.4215	1	172675458	136745912	1
ENSG00000028116	ENSG00000058404	-0.422284615384615	1	25925822	136940626.5	1
ENSG00000028116	ENSG00000083290	0.554184615384615	1	125130512	164942616.5	1
ENSG00000028116	ENSG00000131943	-0.440892307692308	1	163834373	141481582	1
ENSG00000028116	ENSG00000145349	-0.576607692307693	1	11414475	168676704	1
ENSG00000028116	ENSG00000164715	-0.603969230769231	1	27556398	172812248	1
ENSG00000028116	ENSG00000165238	-0.654692307692308	1	45455567	179265384.5	1
ENSG00000028116	ENSG00000197930	-0.464	1	90635138	146864006.5	1
ENSG00000028116	ENSG00000204388	0.131484615384615	1	19337093	47310027	1
ENSG00000028116	ENSG00000271303	-0.714453846153846	1	143712803	184889046.5	1
ENSG00000034677	ENSG00000022840	-0.407353846153846	1	81105455	133169787	1
ENSG00000034677	ENSG00000102858	-0.374176923076923	1	108974678	124405073.5	1
ENSG00000034677	ENSG00000109079	0.284207692307692	1	125644001	98179179.5	1
ENSG00000034677	ENSG00000166477	0.470515384615385	1	100028271	148326661	1
ENSG00000034677	ENSG00000174943	-0.747761538461539	1	112381511	187144311.5	1
ENSG00000034677	ENSG00000182670	0.312046153846154	1	189169950	106651114.5	1
ENSG00000034677	ENSG00000198373	0.126238461538462	1	117000431	45462848	1
ENSG00000036054	ENSG00000129515	0.131030769230769	1	89495884	47150639	1
ENSG00000038295	ENSG00000105376	0.570523076923077	1	157527316	167693967.5	1
ENSG00000040933	ENSG00000006007	-0.0677076923076923	1	110553479	24563584	1
ENSG00000040933	ENSG00000065357	0.502315384615385	1	75616717	155127616.5	1
ENSG00000040933	ENSG00000090975	0.290984615384616	1	81788119	100270590	1
ENSG00000040933	ENSG00000100523	0.524307692307692	1	90743120	159487019	1
ENSG00000040933	ENSG00000100997	-0.242269230769231	1	146318635	84891012.5	1
ENSG00000040933	ENSG00000102780	0.823938461538462	1	84327055	190256160.5	1
ENSG00000040933	ENSG00000103043	-0.130784615384615	1	117284734	47064318.5	1
ENSG00000040933	ENSG00000122335	0.591538461538462	1	23604349	170991097.5	1
ENSG00000040933	ENSG00000122591	-0.564384615384615	1	24998449	166680787	1
ENSG00000040933	ENSG00000144837	-0.512892307692308	1	7315864	157259915	1
ENSG00000040933	ENSG00000145214	0.499746153846154	1	9301292	154599805	1
ENSG00000040933	ENSG00000150867	-0.665284615384615	1	62493074	180415147	1
ENSG00000040933	ENSG00000159082	0.905538461538462	1	188347400	191320196	1
ENSG00000040933	ENSG00000164303	-0.331992307692308	1	12440042	112530761.5	1
ENSG00000040933	ENSG00000186111	0.254446153846154	1	154574617	88810089	1
ENSG00000040933	ENSG00000211456	0.75793076923077	1	6014242	187716298.5	1
ENSG00000040933	ENSG00000214078	-0.416176923076923	1	147655984	135412187.5	1
ENSG00000051128	ENSG00000171189	-0.301538461538462	1	188052546	103489689.5	1
ENSG00000058404	ENSG00000008086	0.449984615384615	1	31453617	143634061	1
ENSG00000058404	ENSG00000070388	0.233961538461538	1	152598917	82189884	1
ENSG00000058404	ENSG00000083290	-0.494338461538461	1	125135492	153476775	1
ENSG00000058404	ENSG00000130758	0.5449	1	167552867	163304866.5	1
ENSG00000058404	ENSG00000148660	0.185523076923077	1	65221112	66025218	1
ENSG00000058404	ENSG00000160460	0.441761538461538	1	167735972	141688896	1
ENSG00000058404	ENSG00000161509	-0.233823076923077	1	135366033	82144858.5	1
ENSG00000058404	ENSG00000164715	0.401407692307692	1	27561378	131638071.5	1
ENSG00000058404	ENSG00000165238	0.528538461538462	1	45460547	160293385	1
ENSG00000058404	ENSG00000168067	0.470215384615385	1	54885728	148259485	1
ENSG00000058404	ENSG00000168546	0.764407692307692	1	36888368	188053183.5	1
ENSG00000058404	ENSG00000171206	-0.3271	1	67792748	111104091.5	1
ENSG00000058404	ENSG00000172575	0.364392307692308	1	97692455	121720916	1
ENSG00000058404	ENSG00000173898	0.595653846153846	1	55864367	171603524	1
ENSG00000058866	ENSG00000065357	0.263269230769231	1	75618462	91620249	1
ENSG00000058866	ENSG00000100605	-0.202930769230769	1	94666129	71908750.5	1
ENSG00000058866	ENSG00000102780	-0.0337230769230769	1	84328800	12258712.5	1
ENSG00000058866	ENSG00000136267	0.118169230769231	1	24816699	42610726.5	1
ENSG00000058866	ENSG00000145214	0.193869230769231	1	9303037	68857902	1
ENSG00000058866	ENSG00000157680	-0.0582384615384616	1	29768679	21140524.5	1
ENSG00000058866	ENSG00000186469	0.0550384615384616	1	90556362	19983760.5	1
ENSG00000058866	ENSG00000198898	0.0443846153846154	1	28918419	16127876.5	1
ENSG00000061676	ENSG00000006607	-0.733784615384615	1	5082921	186270286.5	1
ENSG00000061676	ENSG00000077264	0.852576923076923	1	34402208	190829283	1
ENSG00000061676	ENSG00000089820	-0.780523076923077	1	35725221	188803626.5	1
ENSG00000061676	ENSG00000090487	-0.166438461538462	1	101327573	59487417.5	1
ENSG00000061676	ENSG00000111361	-0.0269307692307692	1	81942044	9793002	1
ENSG00000061676	ENSG00000119718	0.221738461538461	1	93321134	78174295	1
ENSG00000061676	ENSG00000138443	0.894446153846154	1	4370333	191262351	1
ENSG00000061676	ENSG00000213977	-0.7815	1	121114109	188845306	1
ENSG00000061676	ENSG00000242173	0.0231384615384615	1	106487964	8414186.5	1
ENSG00000065135	ENSG00000110711	0.0698307692307692	1	56090881	25328552.5	1
ENSG00000065135	ENSG00000114450	0.326184615384615	1	8576956	110836219	1
ENSG00000065135	ENSG00000121281	0.430146153846154	1	114149440	138882266	1
ENSG00000065135	ENSG00000127955	-0.0361846153846154	1	26986476	13152749.5	1
ENSG00000065135	ENSG00000135924	0.0622076923076923	1	4672041	22574658.5	1
ENSG00000065135	ENSG00000141404	-0.451284615384615	1	139487698	143938609.5	1
ENSG00000065135	ENSG00000141556	-0.182561538461539	1	138503991	65017442	1
ENSG00000065135	ENSG00000154478	-0.375323076923077	1	69179148	124716239	1
ENSG00000065135	ENSG00000155269	-0.521207692307692	1	9665551	158889175.5	1
ENSG00000065135	ENSG00000163528	0.0474	1	5417931	17219261	1
ENSG00000065135	ENSG00000166170	-0.390753846153846	1	95932971	128850689	1
ENSG00000065135	ENSG00000166226	-0.310892307692308	1	77309340	106306309	1
ENSG00000065135	ENSG00000168830	-0.485792307692308	1	21521025	151666178	1
ENSG00000065135	ENSG00000170775	0.127315384615385	1	29120841	45842483	1
ENSG00000065135	ENSG00000179603	-0.562315384615385	1	29143740	166334130.5	1
ENSG00000065135	ENSG00000182901	-0.395992307692308	1	1703880	130229683.5	1
ENSG00000065135	ENSG00000184984	0.110630769230769	1	97392891	39938752.5	1
ENSG00000065135	ENSG00000186469	-0.5448	1	90553098	163286821	1
ENSG00000065135	ENSG00000196277	-0.164284615384615	1	5202870	58743970.5	1
ENSG00000065135	ENSG00000197930	-0.208784615384615	1	90633861	73868519	1
ENSG00000065135	ENSG00000204388	0.270376923076923	1	19335816	93863713.5	1
ENSG00000065357	ENSG00000006007	-0.577661538461539	1	110563314	168844761.5	1
ENSG00000065357	ENSG00000090975	0.669376923076923	1	81797954	180841418.5	1
ENSG00000065357	ENSG00000100523	0.126130769230769	1	90752955	45424825.5	1
ENSG00000065357	ENSG00000100605	-0.487792307692308	1	94674219	152093786.5	1
ENSG00000065357	ENSG00000100997	0.125269230769231	1	146328470	45120755	1
ENSG00000065357	ENSG00000102780	0.235107692307692	1	84336890	82564686.5	1
ENSG00000065357	ENSG00000103043	0.250823076923077	1	117294569	87649573.5	1
ENSG00000065357	ENSG00000159082	0.302330769230769	1	188357235	103730680	1
ENSG00000065357	ENSG00000186111	0.518523076923077	1	154584452	158368217.5	1
ENSG00000065357	ENSG00000186469	0.483007692307692	1	90564452	151067187.5	1
ENSG00000065357	ENSG00000214078	0.2209	1	147665819	77897254	1
ENSG00000066279	ENSG00000075702	-0.319115384615385	1	165557845	108753844	1
ENSG00000066279	ENSG00000096093	-0.465330769230769	1	20825370	147164697.5	1
ENSG00000066279	ENSG00000141551	-0.182969230769231	1	138271674	65155101.5	1
ENSG00000066279	ENSG00000169220	0.220523076923077	1	17332867	77772639.5	1
ENSG00000066279	ENSG00000170004	0.304484615384615	1	123144510	104380329.5	1
ENSG00000066279	ENSG00000214367	0.138923076923077	1	9395484	49919486.5	1
ENSG00000068615	ENSG00000115839	0.761169230769231	1	3509680	187887694	1
ENSG00000068615	ENSG00000121680	-0.0178538461538462	1	52785079	6493221	1
ENSG00000068615	ENSG00000124164	0.441207692307693	1	150765334	141557737.5	1
ENSG00000068615	ENSG00000127328	-0.513730769230769	1	77335670	157426525.5	1
ENSG00000068615	ENSG00000145592	-0.653538461538462	1	13266229	179136171	1
ENSG00000068615	ENSG00000154710	-0.385169230769231	1	26425219	127366531	1
ENSG00000068615	ENSG00000165943	0.906792307692308	1	94678084	191325519	1
ENSG00000068615	ENSG00000166128	0.174676923076923	1	100999982	62320001	1
ENSG00000068615	ENSG00000198513	0.869761538461539	1	90433480	191055353	1
ENSG00000070388	ENSG00000130758	0.500215384615385	1	167563136	154696107.5	1
ENSG00000070388	ENSG00000160460	0.298969230769231	1	167746241	102709748	1
ENSG00000070785	ENSG00000061676	0.504053846153846	1	4037651	155481710.5	1
ENSG00000070785	ENSG00000077264	0.672876923076923	1	34399955	181198153	1
ENSG00000070785	ENSG00000090487	0.00543076923076923	1	101325320	1973504.5	1
ENSG00000070785	ENSG00000111361	0.2317	1	81939791	81452087.5	1
ENSG00000070785	ENSG00000115211	0.00212307692307692	1	2109021	769930	1
ENSG00000070785	ENSG00000119718	-0.159169230769231	1	93318881	56974619	1
ENSG00000070785	ENSG00000142875	0.7099	1	316205	184533226.5	1
ENSG00000070785	ENSG00000145592	-0.348584615384615	1	13264415	117294513	1
ENSG00000070785	ENSG00000149256	0.0072	1	57508040	2618142	1
ENSG00000070785	ENSG00000204388	-0.320361538461538	1	19335461	109121768	1
ENSG00000070785	ENSG00000232119	0.698946153846154	1	34699205	183630821	1
ENSG00000072041	ENSG00000105143	0.483453846153846	1	160351772	151163665	1
ENSG00000073464	ENSG00000101958	0.650192307692308	1	31280080	178757301	1
ENSG00000073464	ENSG00000166206	0.682084615384616	1	96814549	182103690.5	1
ENSG00000073464	ENSG00000167614	-0.666230769230769	1	174862244	180514466.5	1
ENSG00000075461	ENSG00000105711	-0.507284615384615	1	164664127	156136338.5	1
ENSG00000075945	ENSG00000007047	0.123653846153846	1	169787803	44551647.5	1
ENSG00000075945	ENSG00000078674	-0.291776923076923	1	36771025	100512975.5	1
ENSG00000075945	ENSG00000103995	-0.300315384615385	1	99540420	103118077	1
ENSG00000075945	ENSG00000104133	-0.1981	1	99159828	70284840.5	1
ENSG00000075945	ENSG00000106367	0.51973076923077	1	28152681	158604469	1
ENSG00000075945	ENSG00000111540	0.0842923076923077	1	75652575	30528647	1
ENSG00000075945	ENSG00000112210	0.335423076923077	1	20961000	113524691.5	1
ENSG00000075945	ENSG00000126858	0.659984615384616	1	126859981	179848832.5	1
ENSG00000075945	ENSG00000127328	-0.416138461538462	1	77334691	135402659.5	1
ENSG00000075945	ENSG00000127824	0.864346153846154	1	4666410	190992101	1
ENSG00000075945	ENSG00000128881	0.633030769230769	1	98681601	176702875	1
ENSG00000075945	ENSG00000130294	-0.178615384615385	1	5049678	63668803.5	1
ENSG00000075945	ENSG00000131462	0.753776923076923	1	129405253	187489362	1
ENSG00000075945	ENSG00000139350	-0.531184615384615	1	78696210	160790297	1
ENSG00000075945	ENSG00000140983	-0.255	1	106749391	88987689.5	1
ENSG00000075945	ENSG00000141551	0.0866230769230769	1	138271560	31363878.5	1
ENSG00000075945	ENSG00000144061	0.0301461538461538	1	3220878	10958488	1
ENSG00000075945	ENSG00000146038	0.756653846153846	1	18475506	187646915.5	1
ENSG00000075945	ENSG00000150961	0.687315384615385	1	11466291	182593833.5	1
ENSG00000075945	ENSG00000151779	0.673746153846154	1	1940890	181285316.5	1
ENSG00000075945	ENSG00000155980	-0.0829461538461538	1	76404766	30044783	1
ENSG00000075945	ENSG00000158560	0.96056923076923	1	27488830	191421082	1
ENSG00000075945	ENSG00000163913	0.102546153846154	1	7706200	37059212	1
ENSG00000075945	ENSG00000164953	0.758423076923077	1	39887271	187742549	1
ENSG00000075945	ENSG00000166128	0.294930769230769	1	100999003	101479631.5	1
ENSG00000075945	ENSG00000166747	0.476538461538462	1	117452226	149659939.5	1
ENSG00000075945	ENSG00000167552	0.205646153846154	1	74305570	72818666.5	1
ENSG00000075945	ENSG00000168374	0.697546153846154	1	6638971	183510508	1
ENSG00000075945	ENSG00000170348	-0.297446153846154	1	93415371	102246518.5	1
ENSG00000075945	ENSG00000173898	0.691646153846154	1	55858590	182989078.5	1
ENSG00000075945	ENSG00000174080	-0.100592307692308	1	55795191	36363225	1
ENSG00000075945	ENSG00000180957	0.816884615384615	1	180472926	190071584.5	1
ENSG00000075945	ENSG00000182923	0.242315384615385	1	7840245	84906113	1
ENSG00000075945	ENSG00000188229	0.71226923076923	1	49447965	184719680	1
ENSG00000075945	ENSG00000198382	-0.0680846153846154	1	57198285	24699407	1
ENSG00000075945	ENSG00000198707	0.206938461538462	1	78107676	73251346	1
ENSG00000075945	ENSG00000198898	0.518684615384616	1	28915635	158400169.5	1
ENSG00000075945	ENSG00000214367	-0.183815384615385	1	9395370	65443463.5	1
ENSG00000075945	ENSG00000256061	0.197007692307692	1	100303791	69917301	1
ENSG00000077264	ENSG00000021645	0.515615384615385	1	93956074	157798971.5	1
ENSG00000077264	ENSG00000090487	-0.272761538461539	1	101333026	94613594	1
ENSG00000077264	ENSG00000111361	0.0300230769230769	1	81947497	10914571.5	1
ENSG00000077264	ENSG00000119718	-0.0532538461538462	1	93326587	19338884.5	1
ENSG00000077264	ENSG00000125848	0.884584615384615	1	145385122	191194085	1
ENSG00000077264	ENSG00000138613	-0.0389153846153846	1	101020087	14142777	1
ENSG00000077264	ENSG00000141385	0.758607692307692	1	139611991	187752352.5	1
ENSG00000077264	ENSG00000141556	0.0222076923076923	1	138511342	8076203.5	1
ENSG00000077264	ENSG00000148600	0.545815384615385	1	65748607	163469182	1
ENSG00000077264	ENSG00000149557	-0.357107692307693	1	60557806	119696961.5	1
ENSG00000077264	ENSG00000160460	0.0543384615384616	1	167737066	19730202	1
ENSG00000077264	ENSG00000168546	0.675269230769231	1	36889462	181437499	1
ENSG00000077264	ENSG00000173898	0.788461538461538	1	55865461	189128210.5	1
ENSG00000077264	ENSG00000198576	-0.0521307692307692	1	41518012	18932144.5	1
ENSG00000077264	ENSG00000214078	-0.361915384615385	1	147661816	121034907.5	1
ENSG00000077721	ENSG00000022840	0.381630769230769	1	81104798	126419297	1
ENSG00000077721	ENSG00000034677	0.279630769230769	1	40270169	96758052	1
ENSG00000077721	ENSG00000102858	-0.242261538461539	1	108974021	84889012.5	1
ENSG00000077721	ENSG00000109079	0.303030769230769	1	125643344	103942864	1
ENSG00000077721	ENSG00000158290	0.689638461538461	1	34698603	182806691	1
ENSG00000077721	ENSG00000160469	-0.204438461538462	1	175330493	72414381	1
ENSG00000077721	ENSG00000166477	0.676046153846154	1	100027614	181514648.5	1
ENSG00000077721	ENSG00000174943	-0.510930769230769	1	112380854	156869686	1
ENSG00000077721	ENSG00000182670	0.696807692307693	1	189169293	183446921	1
ENSG00000077721	ENSG00000198373	-0.358961538461539	1	116999774	120214488	1
ENSG00000078674	ENSG00000007047	-0.611653846153847	1	169794955	173893346	1
ENSG00000078674	ENSG00000075702	0.00527692307692308	1	165564883	1918166.5	1
ENSG00000078674	ENSG00000103995	0.494207692307692	1	99547572	153449923	1
ENSG00000078674	ENSG00000104133	0.536284615384615	1	99166980	161738250	1
ENSG00000078674	ENSG00000126858	-0.315892307692308	1	126867133	107797999	1
ENSG00000078674	ENSG00000127328	0.536092307692308	1	77341843	161703061	1
ENSG00000078674	ENSG00000128881	-0.0104384615384615	1	98688753	3794865	1
ENSG00000078674	ENSG00000131462	-0.448492307692308	1	129412405	143283795.5	1
ENSG00000078674	ENSG00000139350	0.598461538461539	1	78703362	172016640.5	1
ENSG00000078674	ENSG00000140983	-0.0282153846153846	1	106756543	10258992	1
ENSG00000078674	ENSG00000141551	-0.0737230769230769	1	138278712	26728459.5	1
ENSG00000078674	ENSG00000164953	-0.262446153846154	1	39894423	91360102	1
ENSG00000078674	ENSG00000166128	0.145407692307692	1	101006155	52188177.5	1
ENSG00000078674	ENSG00000167552	0.156707692307692	1	74312722	56122230.5	1
ENSG00000078674	ENSG00000170004	-0.424653846153846	1	123151548	137529534.5	1
ENSG00000078674	ENSG00000177082	0.120030769230769	1	104518230	43271022.5	1
ENSG00000078674	ENSG00000188229	-0.524746153846154	1	49455117	159570875.5	1
ENSG00000078674	ENSG00000198382	0.437761538461539	1	57205437	140731784.5	1
ENSG00000078674	ENSG00000198707	0.392061538461539	1	78114828	129196446.5	1
ENSG00000078674	ENSG00000256061	-0.275323076923077	1	100310943	95415026	1
ENSG00000079482	ENSG00000021645	-0.2136	1	93955910	75476638	1
ENSG00000079482	ENSG00000075702	-0.0802923076923077	1	165564438	29093044.5	1
ENSG00000079482	ENSG00000077264	-0.211453846153846	1	34407497	74760101	1
ENSG00000079482	ENSG00000125848	-0.170661538461538	1	145384958	60940632.5	1
ENSG00000079482	ENSG00000141385	-0.0821538461538462	1	139611827	29761474	1
ENSG00000079482	ENSG00000141556	0.0862153846153846	1	138511178	31217858	1
ENSG00000079482	ENSG00000148600	-0.275092307692308	1	65748443	95343043.5	1
ENSG00000079482	ENSG00000149557	-0.4223	1	60557642	136944694	1
ENSG00000079482	ENSG00000160460	0.0250153846153846	1	167736902	9096932.5	1
ENSG00000079482	ENSG00000168546	-0.420069230769231	1	36889298	136390321.5	1
ENSG00000079482	ENSG00000173898	-0.0144923076923077	1	55865297	5270024.5	1
ENSG00000079482	ENSG00000186111	-0.0855153846153846	1	154580285	30967260.5	1
ENSG00000079482	ENSG00000187951	0.0346615384615385	1	97107212	12599479.5	1
ENSG00000079482	ENSG00000198576	-0.155776923076923	1	41517848	55799506	1
ENSG00000079482	ENSG00000214078	-0.208992307692308	1	147661652	73938023	1
ENSG00000079841	ENSG00000101307	0.6662	1	144005438	180511302	1
ENSG00000079841	ENSG00000101958	0.555861538461539	1	31278689	165233373.5	1
ENSG00000079841	ENSG00000104133	0.0305538461538462	1	99164906	11107556.5	1
ENSG00000079841	ENSG00000105143	0.480138461538462	1	160345781	150446365	1
ENSG00000079841	ENSG00000105711	0.177846153846154	1	164654234	63405811.5	1
ENSG00000079841	ENSG00000106588	0.00146923076923077	1	25757579	532203	1
ENSG00000079841	ENSG00000111540	-0.0496538461538461	1	75657653	18034562.5	1
ENSG00000079841	ENSG00000129990	0.415746153846154	1	175216343	135303776	1
ENSG00000079841	ENSG00000131626	-0.5175	1	56414634	158168445.5	1
ENSG00000079841	ENSG00000134996	0.311038461538462	1	44775956	106350183.5	1
ENSG00000079841	ENSG00000135643	-0.479615384615385	1	77414406	150332577.5	1
ENSG00000079841	ENSG00000139910	0.573769230769231	1	89084381	168221023	1
ENSG00000079841	ENSG00000149927	0.429861538461538	1	112454009	138812599	1
ENSG00000079841	ENSG00000155980	0.311046153846154	1	76409844	106352305	1
ENSG00000079841	ENSG00000166226	0.602469230769231	1	77314898	172596659	1
ENSG00000079841	ENSG00000168092	0.2829	1	59416953	97774332.5	1
ENSG00000079841	ENSG00000171189	0.412238461538462	1	188041031	134417107.5	1
ENSG00000079841	ENSG00000171246	0.630361538461539	1	137280668	176367339	1
ENSG00000079841	ENSG00000171408	0.0398846153846154	1	22865444	14495305.5	1
ENSG00000079841	ENSG00000173805	-0.147038461538462	1	128831829	52757237.5	1
ENSG00000079841	ENSG00000184702	0.268430769230769	1	178526463	93252002	1
ENSG00000079841	ENSG00000185883	0.507992307692308	1	108000059	156279352	1
ENSG00000079841	ENSG00000186111	0.0569615384615385	1	154578656	20679001	1
ENSG00000079841	ENSG00000188229	0.448369230769231	1	49453043	143254792.5	1
ENSG00000079841	ENSG00000198707	0.0541076923076923	1	78112754	19646332	1
ENSG00000079841	ENSG00000214078	-0.588661538461539	1	147660023	170555643	1
ENSG00000081818	ENSG00000079841	0.190492307692308	1	21140394	67714681	1
ENSG00000081818	ENSG00000101958	-0.0441769230769231	1	31277829	16053063	1
ENSG00000081818	ENSG00000104133	0.301630769230769	1	99164046	103517663.5	1
ENSG00000081818	ENSG00000105143	-0.257815384615385	1	160344921	89887072.5	1
ENSG00000081818	ENSG00000105711	-0.254015384615385	1	164653374	88672571	1
ENSG00000081818	ENSG00000129990	-0.195692307692308	1	175215483	69473972.5	1
