Gene1	Gene2	rho1	version	ID	rank_rho	V3
ENSG00000011275	ENSG00000158290	-0.584539696118059	1	34697286	171297249	1
ENSG00000011275	ENSG00000164953	-0.471233910108031	1	39892847	149776998	1
ENSG00000011275	ENSG00000166477	-0.650572689518413	1	100026297	179934403	1
ENSG00000011275	ENSG00000167716	0.820615111061242	1	120558629	190212085	1
ENSG00000011275	ENSG00000174943	0.42725381854204	1	112379537	139343353	1
ENSG00000011275	ENSG00000182670	-0.690553320819836	1	189167976	183765428	1
ENSG00000011275	ENSG00000188021	-0.718415055556244	1	32880887	185859007	1
ENSG00000011275	ENSG00000198373	0.434277117333889	1	116998457	141078511	1
ENSG00000011295	ENSG00000099624	-0.324602739485182	1	153009536	111223141	1
ENSG00000011295	ENSG00000126858	0.579435749702775	1	126874314	170506948	1
ENSG00000011295	ENSG00000160194	-0.606420397903111	1	189916574	174484443	1
ENSG00000011295	ENSG00000167863	0.386495306812246	1	135506249	128766844	1
ENSG00000011295	ENSG00000178127	0.49329726457653	1	139302153	154597940	1
ENSG00000011295	ENSG00000205138	0.211493103203189	1	165462903	75295765	1
ENSG00000021645	ENSG00000125848	0.330186614698938	1	145390535	112872121	1
ENSG00000021645	ENSG00000141385	0.132163636136442	1	139617404	47859232	1
ENSG00000021645	ENSG00000141556	0.289705970758678	1	138516755	100625036	1
ENSG00000021645	ENSG00000159082	0.324841735737354	1	188358645	111294333	1
ENSG00000021645	ENSG00000160460	0.662358980154626	1	167742479	181171010	1
ENSG00000021645	ENSG00000214078	0.0750790129751054	1	147667229	27388404	1
ENSG00000022355	ENSG00000073464	0.803989088628619	1	31151588	189794589	1
ENSG00000022355	ENSG00000101958	0.691998954464094	1	31277996	183885737	1
ENSG00000022355	ENSG00000166206	0.886297138256773	1	96812465	191159059	1
ENSG00000022355	ENSG00000167614	-0.653398208445857	1	174860160	180238730	1
ENSG00000022840	ENSG00000102858	0.126503387589474	1	108978440	45851178	1
ENSG00000022840	ENSG00000109079	0.329788785425396	1	125647763	112755240	1
ENSG00000022840	ENSG00000166477	0.29905395975323	1	100032033	103511474	1
ENSG00000022840	ENSG00000174943	0.301484266362841	1	112385273	104255397	1
ENSG00000022840	ENSG00000182670	0.188512737150325	1	189173712	67500177	1
ENSG00000022840	ENSG00000198373	-0.0908091109757916	1	117004193	33072927	1
ENSG00000023228	ENSG00000006695	0.621757107020504	1	123916118	176526844	1
ENSG00000023228	ENSG00000011295	0.784432656211267	1	124136611	189178263	1
ENSG00000023228	ENSG00000099624	-0.434166470483234	1	152996743	141051411	1
ENSG00000023228	ENSG00000104381	0.799020123255273	1	39204050	189651035	1
ENSG00000023228	ENSG00000107959	0.557062607196113	1	61314166	166838327	1
ENSG00000023228	ENSG00000110497	-0.436176452478211	1	52847305	141543510	1
ENSG00000023228	ENSG00000110711	-0.583094629595589	1	56092901	171075358	1
ENSG00000023228	ENSG00000111775	-0.292552810987334	1	80997593	101507211	1
ENSG00000023228	ENSG00000120910	-0.363337958880069	1	37030280	122401139	1
ENSG00000023228	ENSG00000124608	0.0135467368488329	1	20672200	4960879	1
ENSG00000023228	ENSG00000126858	0.631431173479943	1	126861521	177732627	1
ENSG00000023228	ENSG00000130414	0.437125075073057	1	5016326	141775487	1
ENSG00000023228	ENSG00000131495	-0.343425427098633	1	15764270	116735376	1
ENSG00000023228	ENSG00000140740	0.876716533138545	1	110881351	191076135	1
ENSG00000023228	ENSG00000140983	-0.403738118771285	1	106750931	133339869	1
ENSG00000023228	ENSG00000151729	0.837380643117521	1	12480475	190549317	1
ENSG00000023228	ENSG00000160194	-0.65154301882093	1	189903781	180039579	1
ENSG00000023228	ENSG00000163528	0.47937154715963	1	5419951	151586798	1
ENSG00000023228	ENSG00000165943	0.793184322026144	1	94678645	189471091	1
ENSG00000023228	ENSG00000167792	0.150741034857026	1	56135275	54409676	1
ENSG00000023228	ENSG00000167863	0.197697917604351	1	135493456	70632784	1
ENSG00000023228	ENSG00000178127	0.401085617005088	1	139289360	132647250	1
ENSG00000023228	ENSG00000186687	0.819527451059121	1	15114218	190187260	1
ENSG00000023228	ENSG00000205138	-0.00511739363329162	1	165450110	1873638	1
ENSG00000025293	ENSG00000100425	-0.345616748892479	1	185963162	117367154	1
ENSG00000028116	ENSG00000008086	-0.513956095918866	1	31448637	158844125	1
ENSG00000028116	ENSG00000039650	0.326230184611873	1	172675458	111705391	1
ENSG00000028116	ENSG00000058404	-0.479606640666577	1	25925822	151638790	1
ENSG00000028116	ENSG00000083290	0.660959140112207	1	125130512	181029186	1
ENSG00000028116	ENSG00000131943	-0.517578547074809	1	163834373	159561315	1
ENSG00000028116	ENSG00000145349	-0.577828412469501	1	11414475	170254657	1
ENSG00000028116	ENSG00000164715	-0.620667107981745	1	27556398	176387315	1
ENSG00000028116	ENSG00000165238	-0.681130718601253	1	45455567	182954874	1
ENSG00000028116	ENSG00000197930	-0.533387742341427	1	90635138	162593178	1
ENSG00000028116	ENSG00000204388	0.0478400201133169	1	19337093	17489002	1
ENSG00000028116	ENSG00000271303	-0.709336486692532	1	143712803	185226181	1
ENSG00000034677	ENSG00000022840	-0.388749102815267	1	81105455	129373181	1
ENSG00000034677	ENSG00000102858	-0.434299018024435	1	108974678	141083951	1
ENSG00000034677	ENSG00000109079	0.257634355303868	1	125644001	90482127	1
ENSG00000034677	ENSG00000166477	0.449039782727443	1	100028271	144645037	1
ENSG00000034677	ENSG00000174943	-0.730411732844672	1	112381511	186625085	1
ENSG00000034677	ENSG00000182670	0.360918734247259	1	189169950	121720636	1
ENSG00000034677	ENSG00000198373	0.0520446858804269	1	117000431	19020343	1
ENSG00000036054	ENSG00000129515	0.0862836720768251	1	89495884	31439285	1
ENSG00000038295	ENSG00000105376	0.532645697590242	1	157527316	162454512	1
ENSG00000040933	ENSG00000006007	-0.107841845592321	1	110553479	39194400	1
ENSG00000040933	ENSG00000065357	0.413638393396134	1	75616717	135902440	1
ENSG00000040933	ENSG00000090975	0.23984319158684	1	81788119	84704492	1
ENSG00000040933	ENSG00000100523	0.580961470490467	1	90743120	170744696	1
ENSG00000040933	ENSG00000100997	-0.270607666825628	1	146318635	94630952	1
ENSG00000040933	ENSG00000102780	0.872907945828037	1	84327055	191039185	1
ENSG00000040933	ENSG00000103043	-0.142131358037917	1	117284734	51381681	1
ENSG00000040933	ENSG00000122335	0.652650114256923	1	23604349	180158696	1
ENSG00000040933	ENSG00000122591	-0.532756766364809	1	24998449	162475360	1
ENSG00000040933	ENSG00000144837	-0.435223986643089	1	7315864	141310087	1
ENSG00000040933	ENSG00000145214	0.482063491982436	1	9301292	152178293	1
ENSG00000040933	ENSG00000150867	-0.661600342053995	1	62493074	181094406	1
ENSG00000040933	ENSG00000159082	0.932028448405148	1	188347400	191378904	1
ENSG00000040933	ENSG00000164303	-0.311908994629865	1	12440042	107425142	1
ENSG00000040933	ENSG00000186111	0.26346573052759	1	154574617	92354899	1
ENSG00000040933	ENSG00000211456	0.802333183851067	1	6014242	189747617	1
ENSG00000040933	ENSG00000214078	-0.396939846474164	1	147655984	131555617	1
ENSG00000051128	ENSG00000171189	-0.235582658290812	1	188052546	83306357	1
ENSG00000058404	ENSG00000008086	0.298373159603453	1	31453617	103302218	1
ENSG00000058404	ENSG00000070388	0.345053875123539	1	152598917	117205182	1
ENSG00000058404	ENSG00000083290	-0.494427889508585	1	125135492	154837246	1
ENSG00000058404	ENSG00000130758	0.514065243770162	1	167552867	158866109	1
ENSG00000058404	ENSG00000148660	0.202377936836942	1	65221112	72220059	1
ENSG00000058404	ENSG00000160460	0.490497863137453	1	167735972	154001890	1
ENSG00000058404	ENSG00000161509	-0.193417974170718	1	135366033	69177086	1
ENSG00000058404	ENSG00000164715	0.340548887288988	1	27561378	115903317	1
ENSG00000058404	ENSG00000165238	0.55656229423518	1	45460547	166751885	1
ENSG00000058404	ENSG00000168067	0.471586272992421	1	54885728	149856558	1
ENSG00000058404	ENSG00000168546	0.705393328020353	1	36888368	184936881	1
ENSG00000058404	ENSG00000171206	-0.28173297451765	1	67792748	98136515	1
ENSG00000058404	ENSG00000172575	0.273467082388387	1	97692455	95536289	1
ENSG00000058404	ENSG00000173898	0.597895804324214	1	55864367	173280624	1
ENSG00000058866	ENSG00000065357	0.34679650182347	1	75618462	117706493	1
ENSG00000058866	ENSG00000100605	-0.114908353286386	1	94666129	41722361	1
ENSG00000058866	ENSG00000102780	-0.0470044739863842	1	84328800	17184691	1
ENSG00000058866	ENSG00000136267	0.0720835164081711	1	24816699	26302840	1
ENSG00000058866	ENSG00000145214	0.180953608259487	1	9303037	64906801	1
ENSG00000058866	ENSG00000157680	-0.0599254769367273	1	29768679	21888779	1
ENSG00000058866	ENSG00000186469	0.0505186580073712	1	90556362	18464141	1
ENSG00000058866	ENSG00000198898	0.0882132347895059	1	28918419	32136195	1
ENSG00000061676	ENSG00000006607	-0.709626942294596	1	5082921	185247211	1
ENSG00000061676	ENSG00000077264	0.869835362208855	1	34402208	191007411	1
ENSG00000061676	ENSG00000089820	-0.669112822844078	1	35725221	181838834	1
ENSG00000061676	ENSG00000090487	-0.192438364760075	1	101327573	68842403	1
ENSG00000061676	ENSG00000111361	-0.0463616738931383	1	81942044	16950303	1
ENSG00000061676	ENSG00000119718	0.196425109910033	1	93321134	70200551	1
ENSG00000061676	ENSG00000138443	0.905420277639302	1	4370333	191282259	1
ENSG00000061676	ENSG00000213977	-0.774153611003495	1	121114109	188795083	1
ENSG00000061676	ENSG00000242173	-0.0265102865731377	1	106487964	9702854	1
ENSG00000065135	ENSG00000110711	0.130289372079005	1	56090881	47194460	1
ENSG00000065135	ENSG00000114450	0.395060221342938	1	8576956	131058415	1
ENSG00000065135	ENSG00000121281	0.530089167354087	1	114149440	161973748	1
ENSG00000065135	ENSG00000127955	0.0574688005278975	1	26986476	20994190	1
ENSG00000065135	ENSG00000135924	0.0976744547838276	1	4672041	35543587	1
ENSG00000065135	ENSG00000141404	-0.495800712272855	1	139487698	155126380	1
ENSG00000065135	ENSG00000141556	-0.139766634452736	1	138503991	50547984	1
ENSG00000065135	ENSG00000154478	-0.378271404957685	1	69179148	126535184	1
ENSG00000065135	ENSG00000155269	-0.47590863180115	1	9665551	150821225	1
ENSG00000065135	ENSG00000163528	0.030234269078339	1	5417931	11064936	1
ENSG00000065135	ENSG00000166170	-0.423610645095238	1	95932971	138431744	1
ENSG00000065135	ENSG00000166226	-0.335220710598334	1	77309340	114349648	1
ENSG00000065135	ENSG00000168830	-0.474303769689186	1	21521025	150463483	1
ENSG00000065135	ENSG00000170775	0.234028398706537	1	29120841	82796573	1
ENSG00000065135	ENSG00000179603	-0.595169410622828	1	29143740	172885006	1
ENSG00000065135	ENSG00000182901	-0.50793559102414	1	1703880	157634183	1
ENSG00000065135	ENSG00000184984	0.0751120441068915	1	97392891	27400163	1
ENSG00000065135	ENSG00000186469	-0.556384628801632	1	90553098	166721418	1
ENSG00000065135	ENSG00000196277	-0.152837293598048	1	5202870	55144314	1
ENSG00000065135	ENSG00000197930	-0.227370505287405	1	90633861	80594772	1
ENSG00000065135	ENSG00000204388	0.23753549417046	1	19335816	83948834	1
ENSG00000065357	ENSG00000006007	-0.582461557246697	1	110563314	170977195	1
ENSG00000065357	ENSG00000090975	0.696781000421624	1	81797954	184273231	1
ENSG00000065357	ENSG00000100523	0.0341185025644581	1	90752955	12482369	1
ENSG00000065357	ENSG00000100605	-0.371587296302528	1	94674219	124696381	1
ENSG00000065357	ENSG00000100997	0.192795568121848	1	146328470	68964277	1
ENSG00000065357	ENSG00000102780	0.185456855221795	1	84336890	66451863	1
ENSG00000065357	ENSG00000103043	0.310404495312929	1	117294569	106971727	1
ENSG00000065357	ENSG00000159082	0.194733747904497	1	188357235	69624968	1
ENSG00000065357	ENSG00000186111	0.589820400061225	1	154584452	172096274	1
ENSG00000065357	ENSG00000186469	0.467365718677462	1	90564452	148902506	1
ENSG00000065357	ENSG00000214078	0.240005766080368	1	147665819	84757440	1
ENSG00000066279	ENSG00000075702	-0.294190208343363	1	165557845	102013841	1
ENSG00000066279	ENSG00000096093	-0.475793491555465	1	20825370	150795709	1
ENSG00000066279	ENSG00000141551	-0.188691073129818	1	138271674	67561833	1
ENSG00000066279	ENSG00000169220	0.0957349834746456	1	17332867	34845587	1
ENSG00000066279	ENSG00000170004	0.289775673588564	1	123144510	100646425	1
ENSG00000066279	ENSG00000214367	0.137611943862938	1	9395484	49786942	1
ENSG00000068615	ENSG00000115839	0.748613261634508	1	3509680	187641406	1
ENSG00000068615	ENSG00000121680	-0.00687521770389951	1	52785079	2516132	1
ENSG00000068615	ENSG00000124164	0.358681864370447	1	150765334	121089939	1
ENSG00000068615	ENSG00000127328	-0.538338424457846	1	77335670	163512020	1
ENSG00000068615	ENSG00000145592	-0.559465086652012	1	13266229	167248726	1
ENSG00000068615	ENSG00000154710	-0.396900602518288	1	26425219	131545315	1
ENSG00000068615	ENSG00000165943	0.929103230514265	1	94678084	191371714	1
ENSG00000068615	ENSG00000166128	0.134729524812567	1	100999982	48768468	1
ENSG00000068615	ENSG00000198513	0.87207269217678	1	90433480	191030680	1
ENSG00000070388	ENSG00000130758	0.543922741491183	1	167563136	164526767	1
ENSG00000070388	ENSG00000160460	0.266192064858136	1	167746241	93226450	1
ENSG00000070785	ENSG00000061676	0.51154242116669	1	4037651	158361451	1
ENSG00000070785	ENSG00000077264	0.672270865746902	1	34399955	182141162	1
ENSG00000070785	ENSG00000090487	-0.0225676947105055	1	101325320	8260807	1
ENSG00000070785	ENSG00000111361	0.207031213427693	1	81939791	73792466	1
ENSG00000070785	ENSG00000115211	-0.000985896678622698	1	2109021	360486	1
ENSG00000070785	ENSG00000119718	-0.130016628123238	1	93318881	47097715	1
ENSG00000070785	ENSG00000142875	0.682326421000882	1	316205	183060378	1
ENSG00000070785	ENSG00000145592	-0.251363509130989	1	13264415	88457957	1
ENSG00000070785	ENSG00000149256	0.0739406927967241	1	57508040	26975059	1
ENSG00000070785	ENSG00000204388	-0.235641485910095	1	19335461	83325612	1
ENSG00000070785	ENSG00000232119	0.683241724188935	1	34699205	183140829	1
ENSG00000072041	ENSG00000105143	0.403478444156561	1	160351772	133272231	1
ENSG00000073464	ENSG00000101958	0.699373299634349	1	31280080	184477164	1
ENSG00000073464	ENSG00000166206	0.722240829570232	1	96814549	186110923	1
ENSG00000073464	ENSG00000167614	-0.627422298555914	1	174862244	177240528	1
ENSG00000075461	ENSG00000105711	-0.392596586062811	1	164664127	130402281	1
ENSG00000075945	ENSG00000007047	0.0176460089602049	1	169787803	6459548	1
ENSG00000075945	ENSG00000078674	-0.266887825463337	1	36771025	93448574	1
ENSG00000075945	ENSG00000103995	-0.270672045554205	1	99540420	94651441	1
ENSG00000075945	ENSG00000104133	-0.199475530604588	1	99159828	71236640	1
ENSG00000075945	ENSG00000106367	0.418356267105539	1	28152681	137106734	1
ENSG00000075945	ENSG00000111540	0.0943299447227944	1	75652575	34339311	1
ENSG00000075945	ENSG00000112210	0.317221454783651	1	20961000	109020923	1
ENSG00000075945	ENSG00000126858	0.645460963751292	1	126859981	179370947	1
ENSG00000075945	ENSG00000127328	-0.42377351323338	1	77334691	138472884	1
ENSG00000075945	ENSG00000127824	0.842033861073996	1	4666410	190629847	1
ENSG00000075945	ENSG00000128881	0.628119853031286	1	98681601	177327031	1
ENSG00000075945	ENSG00000130294	-0.271782432700343	1	5049678	95003080	1
ENSG00000075945	ENSG00000131462	0.734794987748267	1	129405253	186885348	1
ENSG00000075945	ENSG00000139350	-0.516498079756105	1	78696210	159348638	1
ENSG00000075945	ENSG00000140983	-0.284937662217511	1	106749391	99140112	1
ENSG00000075945	ENSG00000141551	0.116517346831597	1	138271560	42296204	1
ENSG00000075945	ENSG00000144061	0.045384172127793	1	3220878	16593835	1
ENSG00000075945	ENSG00000146038	0.756948600929396	1	18475506	188050871	1
ENSG00000075945	ENSG00000150961	0.696317112492552	1	11466291	184236373	1
ENSG00000075945	ENSG00000151779	0.686216285653125	1	1940890	183399039	1
ENSG00000075945	ENSG00000155980	-0.16749054937788	1	76404766	60253291	1
ENSG00000075945	ENSG00000158560	0.974366739666815	1	27488830	191422092	1
ENSG00000075945	ENSG00000163913	0.0901391438673626	1	7706200	32831096	1
ENSG00000075945	ENSG00000164953	0.714026601728406	1	39887271	185558903	1
ENSG00000075945	ENSG00000166128	0.321190590927938	1	100999003	110208081	1
ENSG00000075945	ENSG00000166747	0.579275085378137	1	117452226	170481816	1
ENSG00000075945	ENSG00000167552	0.197502183635523	1	74305570	70566450	1
ENSG00000075945	ENSG00000168374	0.719831400683262	1	6638971	185953483	1
ENSG00000075945	ENSG00000170348	-0.314918181575531	1	93415371	108331165	1
ENSG00000075945	ENSG00000173898	0.672689090369255	1	55858590	182180897	1
ENSG00000075945	ENSG00000174080	-0.0668433945826467	1	55795191	24401474	1
ENSG00000075945	ENSG00000180957	0.872924942833369	1	180472926	191039365	1
ENSG00000075945	ENSG00000182923	0.279732450565187	1	7840245	97510269	1
ENSG00000075945	ENSG00000188229	0.691061990383519	1	49447965	183807619	1
ENSG00000075945	ENSG00000198382	-0.152733047297202	1	57198285	55107918	1
ENSG00000075945	ENSG00000198707	0.234069316707115	1	78107676	82810162	1
ENSG00000075945	ENSG00000198898	0.64857704159098	1	28915635	179715914	1
ENSG00000075945	ENSG00000214367	-0.21303086332524	1	9395370	75811326	1
ENSG00000075945	ENSG00000256061	0.142823846879493	1	100303791	51625816	1
ENSG00000077264	ENSG00000021645	0.507818621699847	1	93956074	157610504	1
ENSG00000077264	ENSG00000090487	-0.294974880727213	1	101333026	102256317	1
ENSG00000077264	ENSG00000111361	0.00159118713416654	1	81947497	582192	1
ENSG00000077264	ENSG00000119718	-0.0629163463422327	1	93326587	22976870	1
ENSG00000077264	ENSG00000125848	0.863911688136384	1	145385122	190940727	1
ENSG00000077264	ENSG00000138613	-0.0701296588584204	1	101020087	25593236	1
ENSG00000077264	ENSG00000141385	0.796094522808885	1	139611991	189562786	1
ENSG00000077264	ENSG00000141556	-0.0397323627029386	1	138511342	14533498	1
ENSG00000077264	ENSG00000148600	0.51597836152229	1	65748607	159245847	1
ENSG00000077264	ENSG00000149557	-0.424497523209978	1	60557806	138654317	1
ENSG00000077264	ENSG00000160460	0.081972653808527	1	167737066	29883065	1
ENSG00000077264	ENSG00000168546	0.685344320142902	1	36889462	183323734	1
ENSG00000077264	ENSG00000173898	0.789314658632586	1	55865461	189345739	1
ENSG00000077264	ENSG00000198576	0.032493953612676	1	41518012	11889514	1
ENSG00000077264	ENSG00000214078	-0.351327158098588	1	147661816	119002871	1
ENSG00000077721	ENSG00000022840	0.447931481911532	1	81104798	144382045	1
ENSG00000077721	ENSG00000034677	0.254478154259877	1	40270169	89464882	1
ENSG00000077721	ENSG00000102858	-0.322835646161	1	108974021	110697837	1
ENSG00000077721	ENSG00000109079	0.314604726765257	1	125643344	108236674	1
ENSG00000077721	ENSG00000158290	0.67926134102267	1	34698603	182787631	1
ENSG00000077721	ENSG00000160469	-0.231858071056609	1	175330493	82080005	1
ENSG00000077721	ENSG00000166477	0.683340110853574	1	100027614	183149409	1
ENSG00000077721	ENSG00000174943	-0.478069869321511	1	112380854	151300333	1
ENSG00000077721	ENSG00000182670	0.683213882978857	1	189169293	183138369	1
ENSG00000077721	ENSG00000198373	-0.389147011162399	1	116999774	129480050	1
ENSG00000078674	ENSG00000007047	-0.522944947308314	1	169794955	160609092	1
ENSG00000078674	ENSG00000075702	0.0366793543186178	1	165564883	13417321	1
ENSG00000078674	ENSG00000103995	0.479046343941985	1	99547572	151515743	1
ENSG00000078674	ENSG00000104133	0.585092544930307	1	99166980	171381954	1
ENSG00000078674	ENSG00000126858	-0.25028168919272	1	126867133	88107656	1
ENSG00000078674	ENSG00000127328	0.607127553666404	1	77341843	174582135	1
ENSG00000078674	ENSG00000128881	0.150876329653838	1	98688753	54456907	1
ENSG00000078674	ENSG00000131462	-0.481927397716835	1	129412405	152148160	1
ENSG00000078674	ENSG00000139350	0.616374925901422	1	78703362	175828381	1
ENSG00000078674	ENSG00000140983	0.0331061111648482	1	106756543	12112594	1
ENSG00000078674	ENSG00000141551	-0.0325545549172913	1	138278712	11911692	1
ENSG00000078674	ENSG00000164953	-0.329959466229533	1	39894423	112805383	1
ENSG00000078674	ENSG00000166128	0.143324428645509	1	101006155	51802366	1
ENSG00000078674	ENSG00000167552	0.204220204718477	1	74312722	72843447	1
ENSG00000078674	ENSG00000170004	-0.376780111862347	1	123151548	126126734	1
ENSG00000078674	ENSG00000177082	0.153888158742892	1	104518230	55512656	1
ENSG00000078674	ENSG00000188229	-0.527154570151309	1	49455117	161417051	1
ENSG00000078674	ENSG00000198382	0.54037188689825	1	57205437	163883540	1
ENSG00000078674	ENSG00000198707	0.39542654676813	1	78114828	131155844	1
ENSG00000078674	ENSG00000256061	-0.287638449759384	1	100310943	99982690	1
ENSG00000079482	ENSG00000021645	-0.24020005447691	1	93955910	84821013	1
ENSG00000079482	ENSG00000075702	-0.0799208803511672	1	165564438	29140203	1
ENSG00000079482	ENSG00000077264	-0.260476852215581	1	34407497	91396452	1
ENSG00000079482	ENSG00000125848	-0.209610352723249	1	145384958	74661005	1
ENSG00000079482	ENSG00000141385	-0.167428487258659	1	139611827	60231828	1
ENSG00000079482	ENSG00000141556	0.0382262231534429	1	138511178	13982170	1
ENSG00000079482	ENSG00000148600	-0.280134966597686	1	65748443	97636315	1
ENSG00000079482	ENSG00000149557	-0.392410514386637	1	60557642	130352562	1
ENSG00000079482	ENSG00000160460	0.107230755942268	1	167736902	38975412	1
ENSG00000079482	ENSG00000168546	-0.424902927481201	1	36889298	138755644	1
ENSG00000079482	ENSG00000173898	-0.0604858164942689	1	55865297	22092062	1
ENSG00000079482	ENSG00000186111	-0.0344152623109517	1	154580285	12590696	1
ENSG00000079482	ENSG00000187951	-0.0666233662935854	1	97107212	24321678	1
ENSG00000079482	ENSG00000198576	-0.10494890801266	1	41517848	38156011	1
ENSG00000079482	ENSG00000214078	-0.227312917966201	1	147661652	80575605	1
ENSG00000079841	ENSG00000101307	0.606687934481387	1	144005438	174521585	1
ENSG00000079841	ENSG00000101958	0.555256054605829	1	31278689	166526842	1
ENSG00000079841	ENSG00000104133	0.0205853821977773	1	99164906	7534667	1
ENSG00000079841	ENSG00000105143	0.462419135232447	1	160345781	147772092	1
ENSG00000079841	ENSG00000105711	0.0525457025855517	1	164654234	19202634	1
ENSG00000079841	ENSG00000106588	0.00191320179356205	1	25757579	700313	1
ENSG00000079841	ENSG00000111540	-0.122494831865962	1	75657653	44426416	1
ENSG00000079841	ENSG00000129990	0.389213530232225	1	175216343	129497517	1
ENSG00000079841	ENSG00000131626	-0.566782364385586	1	56414634	168473494	1
ENSG00000079841	ENSG00000134996	0.305364622633443	1	44775956	105439683	1
ENSG00000079841	ENSG00000135643	-0.4534536409237	1	77414406	145689317	1
ENSG00000079841	ENSG00000139910	0.542984388883849	1	89084381	164357829	1
ENSG00000079841	ENSG00000149927	0.425146178529826	1	112454009	138817003	1
ENSG00000079841	ENSG00000155980	0.230512859889928	1	76409844	81634515	1
ENSG00000079841	ENSG00000166226	0.594011022515979	1	77314898	172716101	1
ENSG00000079841	ENSG00000168092	0.284671556104767	1	59416953	99056886	1
ENSG00000079841	ENSG00000171189	0.434216316500049	1	188041031	141063640	1
ENSG00000079841	ENSG00000171246	0.578837196688054	1	137280668	170413316	1
ENSG00000079841	ENSG00000171408	-0.0374649307809145	1	22865444	13704529	1
ENSG00000079841	ENSG00000173805	-0.0404226794400809	1	128831829	14785158	1
ENSG00000079841	ENSG00000184702	0.26740709863674	1	178526463	93613728	1
ENSG00000079841	ENSG00000185883	0.42585863206181	1	108000059	138994936	1
ENSG00000079841	ENSG00000186111	0.0548982435805948	1	154578656	20058675	1
ENSG00000079841	ENSG00000188229	0.402166213299027	1	49453043	132929798	1
ENSG00000079841	ENSG00000198707	0.0400475569127844	1	78112754	14648184	1
ENSG00000079841	ENSG00000214078	-0.566712638770572	1	147660023	168462062	1
ENSG00000081818	ENSG00000079841	0.15397675159973	1	21140394	55543610	1
ENSG00000081818	ENSG00000101958	-0.0426704470569564	1	31277829	15604483	1
ENSG00000081818	ENSG00000104133	0.27308633406209	1	99164046	95416214	1
ENSG00000081818	ENSG00000105143	-0.274000368967905	1	160344921	95704788	1
ENSG00000081818	ENSG00000105711	-0.153246321303157	1	164653374	55287879	1
ENSG00000081818	ENSG00000129990	-0.225136037242946	1	175215483	79852601	1
ENSG00000081818	ENSG00000131626	0.183523713222797	1	56413774	65789290	1
ENSG00000081818	ENSG00000135643	0.0704219851914776	1	77413546	25699477	1
ENSG00000081818	ENSG00000139910	-0.0608218937619433	1	89083521	22214631	1
ENSG00000081818	ENSG00000145864	0.0426486738250766	1	16863364	15596654	1
ENSG00000081818	ENSG00000146938	0.0413575475691355	1	31072546	15126202	1
ENSG00000081818	ENSG00000149927	-0.25149055775214	1	112453149	88499572	1
ENSG00000081818	ENSG00000155980	0.342126824186749	1	76408984	116360451	1
ENSG00000081818	ENSG00000169992	-0.06508158748671	1	122693923	23763816	1
